id,posthistorytypeid,postid,creationdate,userid
284781,5,83757,1391628108,11748
382266,1,114098,1409651468,51945
147631,2,46874,1357168849,7064
248464,2,74247,1383201388,858
201982,5,62237,1372185594,24238
203786,5,63023,1372659896,22047
132280,2,41896,1352078136,16534
281519,4,83975,1391138429,2116
256629,5,77044,1384943799,919
109741,5,34241,1344918694,603
234736,2,70628,1379693257,30453
241629,3,72437,1381372496,19664
294070,1,88000,1393403672,40952
132016,2,41831,1351952241,16160
98185,5,31103,1340684242,11090
193050,3,60430,1369878049,26299
371194,1,110941,1407330380,53589
143761,5,45862,1355398852,10028
144200,5,45920,1355568443,14836
132363,3,41920,1352093868,14163
32091,5,400,1306908201,3874
158331,1,49826,1360648553,20735
246966,6,73832,1382770465,31141
259115,1,77802,1385497657,34906
284150,3,85405,1391497125,39516
98959,5,31322,1340935925,6666
344525,5,102620,1402448509,30540
242886,1,72762,1381753948,31484
8520,3,3484,1286782926,1077
298730,24,89258,1394237917,-2
155437,3,49031,1359652006,10558
256116,3,77010,1384845528,35014
124738,6,39021,1349770328,14791
157052,5,14761,1360190724,2798
205532,5,63420,1372992063,805
365074,2,109165,1406163865,49609
385536,6,114923,1410338361,53154
197493,4,61553,1371019971,22047
64539,1,21169,1326699500,7983
262747,3,78795,1386327307,35785
116931,1,36096,1347344310,14003
367374,3,109826,1406610594,53027
309443,5,92007,1396248566,28666
164309,5,51475,1362565303,2040
232462,24,69958,1379122399,-2
247246,2,73901,1382888215,31974
200399,2,62243,1371756898,14860
45454,2,15455,1315776229,6270
111946,5,34372,1345553298,9174
272854,6,78482,1389180218,8013
303700,5,90526,1395188357,30161
75195,33,24415,1331320797,919
365870,3,109404,1406294704,52824
307844,3,91601,1395922099,1005
240981,5,72251,1381219404,29068
383710,3,114480,1409917663,32093
365086,2,109169,1406166133,30351
53488,3,17878,1320283540,7194
98367,5,31178,1340733432,1381
197062,2,61444,1370929341,26736
370883,4,110848,1407286882,88
80569,3,25952,1333653326,4872
14195,6,5602,1292581930,2423
259244,3,77844,1385525788,35383
178002,3,56184,1366028667,21650
68910,1,22539,1328787382,3419
150795,3,47717,1358177203,18244
377855,3,112854,1408640730,36609
115829,3,35811,1346939785,13893
272730,2,81610,1389164094,36706
356212,2,106198,1404798214,48200
209335,1,64335,1373838694,27937
299984,2,89560,1394494465,39611
174465,5,55168,1365075830,930
261902,2,78553,1386146062,4253
187747,2,58995,1368515566,25641
217718,2,66434,1375513641,7290
158984,25,10425,1360851321,-2
175592,1,55486,1365403641,24062
196913,3,61408,1370882064,14188
368010,1,110010,1406705753,53111
322082,3,95533,1398674576,44599
21761,4,8192,1299885503,183
361713,1,108195,1405504118,51947
270861,1,81103,1388710136,36820
108796,5,33742,1344572338,2970
190514,3,59736,1369212186,24892
138373,5,44249,1353780212,805
175625,3,55494,1365413108,24068
152848,2,48276,1358851854,7972
65034,3,21329,1326953923,8469
158328,3,49824,1360647959,20395
142099,5,45409,1354926682,8076
203603,5,62962,1372603010,805
240126,1,72043,1381017734,31132
100928,2,31878,1341695522,1248
141097,6,45142,1354632607,7290
198437,2,61791,1371220059,4505
24401,1,9038,1301629234,3981
92601,2,29552,1338433288,11032
129705,10,41174,1351132077,919
224911,2,68260,1377358915,29507
122121,2,38275,1348902292,1021
78737,2,25414,1332892575,-2
295774,25,87897,1393694650,-2
187559,5,58875,1368478247,805
35653,3,12514,1309421116,5236
156917,2,49435,1360153829,4505
263671,5,78734,1386562197,22047
312487,5,92799,1396834553,307
208129,2,64088,1373549482,5226
301239,1,89910,1394699401,41869
216445,5,66095,1375230654,1569
323726,1,95999,1398945445,43209
224234,4,68101,1377165062,7290
340423,2,101130,1401863415,45277
164720,5,51624,1362657452,21483
72474,2,23631,1330086874,7290
143580,1,45814,1355341440,17790
87270,1,27994,1336421974,11169
68880,3,22528,1328774669,9063
246031,3,73596,1382518382,31845
65574,1,21515,1327240103,8627
217523,1,66390,1375445970,27557
15694,1,6189,1294790384,2742
155132,1,48943,1359572996,8097
211233,3,64774,1374158427,27395
247943,2,74097,1383092120,7828
145082,5,46216,1355862998,17754
311696,5,92480,1396629726,805
346392,2,103480,1402831016,48422
224633,4,68168,1377255114,919
238833,2,71706,1380700520,279
94795,2,30211,1339345449,6897
292780,2,87661,1393221548,11030
93751,5,29862,1338929325,11583
115259,5,35663,1346732113,8507
70265,1,22949,1329354321,7196
317642,24,94240,1397800181,-2
15485,5,6115,1294599063,1307
291313,1,87321,1392886082,24848
244555,5,72974,1382142270,25283
199829,6,62091,1371628048,19741
375917,2,112282,1408326793,45876
172342,4,52950,1364457822,930
345458,2,103229,1402616945,39541
44883,25,15266,1315359900,-2
264785,5,79253,1386750436,3744
355760,2,106068,1404714822,48490
262379,2,78695,1386245985,35698
384241,2,114614,1410076406,54961
308424,1,91762,1396013719,40680
189429,3,59440,1368939024,25842
87232,5,27980,1336412034,2970
186755,3,58725,1368264836,2040
121177,3,38010,1348611049,609
322603,6,95622,1398763131,919
263230,5,78923,1386453833,26356
154695,2,48810,1359463390,3790
35133,2,12354,1309025725,5137
385893,2,115127,1410418526,48661
107869,2,33798,1344259199,11032
380849,5,113729,1409306495,54300
113081,4,35032,1345908191,88
121857,5,35471,1348827463,2912
383604,2,114451,1409899397,26008
286617,25,60115,1392019091,-2
33195,1,11754,1307593747,3700
175308,5,55389,1365329885,24019
80848,25,23234,1333780737,-2
140350,2,44926,1354440656,2669
234020,2,70431,1379518500,28288
135753,5,43588,1352884629,7290
48136,2,16267,1317340780,-2
24290,25,9009,1301554820,-2
174633,33,54995,1365113172,19848
312142,3,92722,1396766638,40638
339160,1,100773,1401614850,46522
284191,1,85414,1391503983,39521
335743,5,100067,1401083179,2970
225778,5,68433,1377590408,3382
348896,1,104174,1403261234,6579
222704,2,67673,1376801955,15978
199303,2,61986,1371493596,14073
253993,2,76455,1384323897,28940
72029,4,23293,1329924629,88
209333,3,64334,1373838574,22358
315674,2,93689,1397445830,36804
315421,2,93627,1397228830,-2
360806,6,107906,1405339976,919
288071,1,86474,1392284471,25184
147371,3,46806,1357036650,8006
201667,2,62532,1372128578,27276
22852,2,8532,1300605974,1945
262899,5,78776,1386359608,29386
276821,5,82684,1390042028,24515
306154,3,91165,1395640686,31991
164319,4,51453,1362566910,919
47780,25,16146,1317153705,-2
227246,2,68809,1377864326,4505
260162,3,78098,1385739329,29825
321408,2,95324,1398509591,18152
259220,3,77835,1385522856,35263
254231,33,74669,1384360404,20790
271932,2,81394,1388995264,36922
65255,5,21352,1327052435,2970
34467,2,12133,1308551433,307
376695,2,112505,1408444126,28545
132228,4,41877,1352043859,11475
370618,5,110759,1407234559,51935
182074,3,57407,1367023198,13473
180476,1,56929,1366671816,2860
185032,2,58269,1367807488,16774
222895,1,67725,1376872785,199
243544,5,72941,1381906158,7290
207189,3,63835,1373374369,24230
268774,2,80519,1387935129,36462
249573,4,74470,1383535127,3277
332841,2,99276,1400482533,45803
47167,3,15970,1316758593,6087
141971,10,40977,1354880946,919
153179,3,48375,1358945732,1026
369775,2,110513,1407082117,53333
336514,2,100309,1401239497,46087
317480,5,94201,1397752467,44009
381342,1,113840,1409430197,41838
293142,4,87753,1393270194,24808
335584,2,100046,1401042000,44163
240210,3,72065,1381048152,30845
214085,2,65518,1374694785,32299
377935,1,112876,1408669336,30351
278446,5,83076,1390464861,11091
295903,25,88276,1393748650,-2
350805,1,104699,1403670040,46925
372403,6,10427,1407550569,26338
181320,2,57193,1366856047,686
1521,5,608,1280161933,196
268309,25,67825,1387731535,-2
164244,1,51483,1362558553,21623
37749,25,13056,1310769238,-2
10331,2,4138,1288677463,767
293251,3,87785,1393294143,40855
252936,1,76171,1384104057,34619
220647,5,67109,1376243348,7290
277503,1,82872,1390233247,32061
351664,36,104955,1403806001,0
23660,25,8795,1301120622,-2
256814,25,77204,1384976705,-2
62191,2,20479,1325491864,2669
167992,5,52549,1363571824,686
127665,5,40495,1350449492,919
392,1,181,1279556102,159
146481,3,46588,1356555604,12329
134648,4,43276,1352484215,183
145256,5,46242,1355923901,16297
134874,3,43337,1352619943,10055
320986,2,95226,1398425249,44488
154254,4,48657,1359342817,88
113029,5,35039,1345896540,11032
346112,2,103417,1402754045,48399
119756,3,37612,1348051766,13799
214794,5,65690,1374842089,28514
208604,2,64159,1373612638,27961
313316,5,93024,1396946056,9394
131329,24,41037,1351708530,-2
120247,10,37692,1348203404,930
372889,4,13241,1407690378,44269
159345,3,50116,1360978371,20793
224448,5,31364,1377223656,27581
155326,1,49002,1359631616,20334
122317,3,38328,1348999950,1005
53850,2,17986,1320514069,7239
30934,6,11084,1305970391,307
275627,2,82386,1389785964,29874
269588,3,80735,1388215047,36651
131191,5,41599,1351664997,13348
202582,5,62699,1372320999,3277
80863,2,26035,1333790096,10266
188286,1,59134,1368604261,10667
271137,2,81184,1388790747,6073
130415,2,41376,1351425215,16059
109157,2,34152,1344696904,686
290709,2,87166,1392796093,36090
16736,5,6557,1295977710,196
350275,2,104526,1403576818,44873
209667,3,64410,1373886114,28050
107867,5,33758,1344258838,13100
158187,5,49778,1360592664,7290
134845,2,43328,1352602108,16663
10204,2,4094,1288532064,930
112373,6,34925,1345687343,13525
219488,12,66875,1375967992,27996
255413,3,76818,1384687463,-2
168249,1,52646,1363621269,22197
209620,3,64399,1373882290,812
223902,5,67990,1377080745,16362
382380,6,114081,1409667675,919
245562,5,73474,1382421463,919
366804,3,109668,1406514964,52938
372780,5,111342,1407670789,53679
20369,5,7750,1298970936,2116
378032,3,112903,1408687362,54532
127694,25,40575,1350457585,-2
197151,5,61458,1370943522,13047
54161,2,18082,1320742323,561
261145,16,78354,1385992252,919
314844,3,93490,1397209066,44344
154542,3,48763,1359420482,20215
79798,3,25713,1333357975,10312
238783,4,71691,1380691566,88
101952,5,32145,1342066380,7555
134756,5,43304,1352540761,930
123205,36,38580,1349251066,0
96293,25,30599,1339889660,-2
89766,3,28711,1337299794,6884
165907,10,51892,1363029324,919
103985,2,32711,1342774971,0
212975,4,65160,1374529362,6029
364628,3,109024,1406093473,48916
376883,1,112558,1408479678,53975
261610,5,78376,1386075783,34658
75168,1,24412,1331303540,9740
385131,4,114878,1410263900,17072
211566,1,64861,1374223920,25932
338956,25,86871,1401532523,-2
118951,5,37371,1347778220,7290
226366,3,68597,1377687519,25656
318414,1,94465,1397987491,44144
50208,16,16869,1318346161,919
244410,5,73103,1382096880,31053
367375,2,109827,1406610838,53024
240491,2,72128,1381120633,6920
367032,2,109733,1406542406,25433
140898,5,45082,1354593036,4344
380426,10,113598,1409219346,7290
368360,2,110109,1406771920,48916
244287,5,73125,1382076353,31379
105566,2,33138,1343309818,11032
277173,5,82777,1390151282,22047
15149,2,5988,1294146270,887
257611,5,77424,1385170458,22047
191010,2,59888,1369316888,4733
199038,2,61915,1371440940,2916
350534,2,104606,1403612035,48766
280171,5,83573,1390878049,21031
233532,5,70308,1379420961,1390
312745,3,92883,1396859586,43273
106307,5,33337,1343627684,2970
329244,5,77171,1399980324,42728
231987,3,69889,1378984326,28420
77923,4,1556,1332555969,930
293661,10,87873,1393342492,919
65997,4,21635,1327409084,930
235813,5,70908,1379999428,8960
141173,3,45168,1354666384,17497
243933,5,6884,1381987739,919
179389,4,56583,1366354986,686
278057,2,83017,1390370280,8013
294076,5,87994,1393404126,26027
87895,2,28169,1336616832,442
21141,2,7997,1299533448,-2
4445,5,1921,1282211014,364
116471,2,35970,1347191759,13963
270922,5,81122,1388727597,35575
211432,5,64816,1374208101,17230
67253,5,22029,1328026843,8870
168287,2,52656,1363630626,14860
19253,2,7411,1298156614,21874
217336,2,66352,1375413957,25965
361516,2,108140,1405477124,36915
226616,6,57521,1377743730,27581
24420,1,9043,1301619206,2590
85581,5,27436,1335845642,2970
192159,2,60178,1369678186,26192
47349,5,16022,1316921062,88
274133,6,81967,1389456324,7290
374913,2,112001,1408078723,51943
258976,2,77762,1385463977,900
185428,2,58375,1367908707,21054
124112,2,38845,1349604998,14203
187608,2,58959,1368496091,20016
263879,2,79103,1386587797,35803
305466,5,90987,1395480151,7290
268764,1,80517,1387928978,10619
100603,6,31238,1341555395,4856
302942,16,90292,1395058862,919
178998,5,56444,1366267397,24499
279375,2,83377,1390706156,14362
176749,5,55820,1365661891,24197
268502,3,80444,1387808807,36545
264743,2,79346,1386746231,28566
141406,2,45228,1354715882,17530
293143,24,87753,1393270194,-2
284889,25,84127,1391651883,-2
376436,2,112423,1408406295,45065
85319,2,27392,1335765394,7555
57816,1,19173,1322642462,7712
113344,2,35176,1346054411,13636
49476,2,16653,1317955046,6699
107331,2,33636,1343998701,7290
272599,24,81573,1389142498,-2
245730,5,72979,1382447768,31264
272519,3,81552,1389116197,273
30981,3,11101,1306003006,4702
66952,5,21939,1327895737,0
352479,3,105170,1404000740,44611
322737,4,95699,1398774966,32036
157701,2,49646,1360400776,20666
166408,1,52111,1363160678,21947
199789,2,62110,1371623272,27069
191296,5,59820,1369393041,2451
32546,25,11568,1307182442,-2
386754,6,115351,1410594203,7290
115047,5,24955,1346652861,2970
105599,2,33150,1343331318,12896
294491,5,88083,1393469311,40494
95617,2,30433,1339625798,7972
132131,5,41799,1352013073,2970
13128,2,5160,1291518852,1307
378137,5,63821,1408702582,44269
305685,24,91045,1395547593,-2
119581,4,37511,1348015511,930
11118,5,4407,1289392752,930
107961,2,33832,1344308172,1390
134976,34,41789,1352649830,3812
12354,5,4879,1290582290,930
150882,1,47742,1358210740,14346
116334,2,35940,1347116089,2040
310159,6,92188,1396371710,32036
149916,16,47383,1357853349,18392
311388,2,92523,1396577384,887
145414,1,46301,1355984518,11055
62857,2,20678,1325841008,4505
174647,5,55221,1365120360,3903
205362,25,61929,1372960889,-2
233339,2,70252,1379397216,30387
370231,1,110642,1407177169,53405
305728,1,91055,1395553111,37596
158966,5,50007,1360846804,7290
205189,24,62420,1372923957,-2
183898,1,57930,1367481730,20199
218108,2,66538,1375624054,7080
115802,2,35804,1346930194,4505
99225,4,31424,1341003763,4856
378405,3,113002,1408782291,54793
287858,2,86423,1392237472,39520
297341,1,88865,1393985131,41359
356533,6,87031,1404853464,5739
379124,1,113199,1408966922,54683
314759,1,93461,1397200622,31418
6419,2,2718,1284610087,88
326634,2,96857,1399479708,45165
341035,3,101301,1401950748,45944
68624,2,22451,1328680806,9007
254873,2,76682,1384512182,30613
113675,5,35261,1346142447,9174
193573,1,60564,1370010047,26361
123895,2,38783,1349510432,14188
298194,2,89095,1394121461,805
259578,3,77928,1385595556,12492
296228,2,88550,1393811289,28183
43975,25,9456,1314743950,-2
336390,5,100175,1401208647,7290
348687,2,104113,1403233012,46199
214118,5,65420,1374702908,20016
55398,5,18422,1321373019,6440
257962,2,77499,1385249250,35238
44779,5,15125,1315292800,919
310439,2,92264,1396422990,37765
223284,5,67837,1376960957,27581
274372,4,82037,1389537813,37078
263015,5,78862,1386405174,21599
192130,1,60171,1369669844,9162
289299,2,86784,1392544179,17230
112191,4,34807,1345628197,7025
168831,2,52818,1363762226,22281
89747,3,28704,1337292803,11398
323232,3,95855,1398857563,44747
116115,1,35888,1347026234,13922
349207,2,104250,1403349493,29025
355543,2,106009,1404664324,28705
370251,2,110647,1407182892,52092
11515,16,4553,1289824133,88
327155,6,95916,1399575840,44451
52584,6,17600,1319673457,4257
275274,4,67728,1389709112,805
141955,24,45352,1354876070,-2
378106,2,112926,1408696862,54543
35184,25,12164,1309073120,-2
220376,2,67036,1376155587,29016
41535,2,14236,1313286931,88
277168,1,82777,1390148717,11101
274427,2,82050,1389558483,27761
237743,6,71373,1380442623,919
276989,1,82726,1390096709,27779
147999,1,46983,1357292565,18338
312425,2,92791,1396821617,34738
106541,1,33398,1343708667,12987
115410,1,35699,1346780290,10354
345909,10,103340,1402700665,930
309533,3,92031,1396258986,6649
17817,2,6931,1296926586,2392
206476,2,63641,1373257161,14731
377147,1,112640,1408519356,54099
186784,2,58734,1368270990,6072
108379,3,33946,1344422362,12275
352191,5,105107,1403899623,36229
135546,6,43528,1352817984,919
63374,1,20836,1326104543,5394
280637,5,83712,1390961092,38156
314792,5,93466,1397204202,22047
196373,5,61270,1370747627,3826
265214,2,79485,1386844176,8662
90783,1,28984,1337726826,6325
376513,24,112441,1408419958,-2
248724,5,74291,1383281928,30395
115060,1,35609,1346653956,13806
172672,1,54664,1364547082,23682
293057,5,87662,1393254770,4598
333241,2,99395,1400567431,18531
17204,2,6720,1296359811,1643
333006,2,99324,1400512924,29599
335141,2,99925,1400912293,46110
274801,6,82164,1389615981,7290
270996,5,81144,1388740564,2970
325001,33,93818,1399191938,17147
3081,2,1391,1281137684,183
200101,24,62166,1371692474,-2
242926,1,72771,1381759755,31088
169139,1,52906,1363833300,21417
147918,1,46962,1357268104,18320
229895,5,68968,1378446945,17230
29240,5,10523,1304859379,3401
38104,2,13233,1311023892,2728
265399,2,79547,1386884854,30540
143791,3,45874,1355406355,13668
269494,2,80723,1388189319,30201
356056,5,106110,1404773623,48977
377112,5,112147,1408514517,54099
361755,10,108207,1405508553,919
198945,1,61898,1371407517,26957
252901,5,76159,1384093865,13138
29816,5,9555,1305172883,830
350367,5,104137,1403589596,29617
18420,5,7118,1297474964,449
245166,2,73371,1382334949,13472
173315,2,54821,1364749681,9244
149274,5,47309,1357711320,17230
326257,2,96748,1399438415,1036
194303,2,60747,1370235902,26447
360160,2,107747,1405178484,28288
145983,2,46459,1356197698,17653
113536,3,35233,1346121352,12603
348189,3,103979,1403146837,48645
235521,1,70830,1379935161,30617
308252,5,91713,1395993047,32036
116268,5,35918,1347090894,2040
28464,6,10261,1304398653,930
208423,5,64090,1373579740,6029
134074,25,43097,1352329078,-2
77176,2,24976,1332262379,2938
